FID,id,global_id,name,ward_code,timestamp,geom,lga_name,state_code,state_name
sv_factory_sites.fid-4f319755_16f104f4870_-6f29,4287,00f60111-dfee-448d-a5cb-e06167308c86,Temitope Block Industry,OGSADO12,10:17:21,POINT (3.089848808389888 6.617363588324008),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f28,4288,81e884d7-e831-4f01-a08a-da4f062fd82f,Olabiwonninu Enterprise Odugbe,OGSADO12,10:17:21,POINT (3.0858300000000005 6.615396666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f27,4289,1a5c6f8e-a5c2-4702-9881-dd48ec07163c,Adeyemi Block Industry Along Aladie Road,OGSADO12,10:17:21,POINT (3.0770766666666662 6.616716666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f26,4290,513850a5-864d-4f3a-8c4f-3009864f391e,Ona Ara Block Industry,OGSADO12,10:17:21,POINT (3.0832166666666665 6.617308333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f25,4291,e550d737-44bd-48a5-92b5-cc6cc537b582,Odugbe Block Industry,OGSADO12,10:17:21,POINT (3.085256666666667 6.618618333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f24,4292,293cbe8f-2d93-40d4-b62a-f18aeb706f27,Ilali Factory,OGSADO08,10:17:21,POINT (3.1149483333333334 6.556021666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f23,4293,00d4d82f-f63c-4024-871f-626723fb607b,Okeoye Factory,OGSADO08,10:17:21,POINT (3.1099716666666666 6.562283333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f22,4294,b6a475ac-4f4b-4d15-8ec6-71cbdb67be58,Okeoye,OGSADO08,10:17:21,POINT (3.1093466666666663 6.561993333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f21,4295,b7caff20-ae1c-490e-8d09-1b718d4e18c4,Agabara Igbesa Factory,OGSADO08,10:17:21,POINT (3.102126666666666 6.55481),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f20,4296,c073cc0d-a11c-4bf6-b23d-b68d981aa266,Agbara Igbesa Factory,OGSADO08,10:17:21,POINT (3.103355 6.5560833333333335),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f1f,4297,2d013a25-2118-4d70-853f-1c4b3836379c,African Circle,OGSADO08,10:17:21,POINT (3.103705036512283 6.555468273802437),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f1e,4298,0bdde7c9-6999-4462-aefe-8d10812f09a5,Igbodu Factory,OGSADO08,10:17:21,POINT (3.105871666666667 6.554341666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f1d,4299,7e9b9acd-f291-4f74-964b-8991835a50a8,Quantum Factory,OGSADO08,10:17:21,POINT (3.1039749999999997 6.55662),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f1c,4300,15be6fb2-fe2b-4868-b52e-a6de13161a45,Yemkem Factory,OGSADO08,10:17:21,POINT (3.107523333333333 6.560295),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f1b,4301,d44cd63d-9996-4af9-ad28-caf099460c7e,Okunye Emmanuel Olasunkanmi,OGSADO08,10:17:21,POINT (3.1078166666666664 6.5565299999999995),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f1a,4302,55dc0f63-ae5e-4855-8a39-46803fcf91a5,Impacto Factory Igbesa,OGSADO08,10:17:21,POINT (3.1129933333333337 6.5552366666666675),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f19,4303,9c88454c-38e0-4cb3-bc4c-e2250229b31c,Igbesa Block Industry,OGSADO08,10:17:21,POINT (3.106886666666667 6.5607500000000005),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f18,4304,c0aca8f3-3570-451a-833e-7b459301b499,Igbesa Factory,OGSADO08,10:17:21,POINT (3.106691666666667 6.561543333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f17,4305,518b5a19-8031-4145-81a5-f494c6891b54,Evans Medical Plc,OGSADO03,10:17:21,POINT (3.080445 6.512033333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f16,4306,73c060bb-fa46-4594-9195-4a4b318dcfda,Allan Construction Company,OGSADO03,10:17:21,POINT (3.09586 6.529256666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f15,4307,e5d810a3-eaa2-44bb-b2dc-667de4db935b,Hayat Kimya Nigeria Ltd,OGSADO03,10:17:21,POINT (3.0958416666666664 6.539423333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f14,4308,732f6b40-1451-400c-9c5a-3e4dc90792b0,Ejima Block Industry,OGSADO05,10:17:21,POINT (3.0314916666666667 6.679139999999999),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f13,4309,76dc7402-4599-44c9-940b-264e15b88789,Smart Faith Sawmill,OGSADO05,10:17:21,POINT (3.0297733333333334 6.679501666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f12,4310,9813ca97-2ea0-4bad-b3c0-a15cc53a697d,Oke Ore Sawmill,OGSADO05,10:17:21,POINT (3.0287733333333335 6.679813333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f11,4311,59d25a56-da54-46bf-85b9-5b736b609d39,Owo Amala Block Industry,OGSADO05,10:17:21,POINT (3.0272 6.680429999999999),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f10,4312,6b8b814c-f3aa-4ae0-9f46-c8998ac869f2,Igbede Investment Limited,OGSADO05,10:17:21,POINT (3.0207983333333335 6.682615),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f0f,4313,532da99f-4aee-4485-b730-1aea5f3b2c49,Palm Oil Processing Factory,OGSIUN10,10:17:21,POINT (3.9378283333333335 7.043378333333334),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f0e,4314,e538c9eb-30ec-4b37-b0cd-5f7e56c2ec4b,Ileso Palm Oil Factory,OGSIUN10,10:17:21,POINT (3.9420050000000004 7.02685),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f0d,4315,6eb9735e-47b7-4ec9-a66d-db95f7642030,Ishepitan Palm Oil Processing Factory,OGSIUN10,10:17:21,POINT (3.9426133333333335 7.019786666666666),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f0c,4316,2386f97b-59be-44c5-b553-52437b7e9844,Teledalase Block Industry,OGSOBE10,10:17:21,POINT (3.413463333333333 6.844453333333333),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f0b,4317,429a441a-1a83-4f04-bd89-23148d9e0ff6,Mae Pure Water Factory,OGSIUE08,10:17:21,POINT (3.9346579 6.8118232),Ijebu Ode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f0a,4318,f1cdc84b-2846-4abb-9852-4d88eb1e45a3,Genesis Block Industry,OGSEWO09,10:17:21,POINT (3.2314450000000003 6.866558333333334),Ewekoro,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f09,4319,7716cc9e-bcc1-4426-8016-d3ad49c4ad51,Olusayo Block Industry,OGSSAU12,10:17:21,POINT (3.5732383333333333 6.743141666666666),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f08,4320,0ef365bd-35f5-490e-a098-2e5a9182b0f1,Big Daddy Dee Ultimate Block Industy,OGSSAU12,10:17:21,POINT (3.5756116666666666 6.741888333333333),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f07,4321,3b9eec5e-a7be-48db-8308-54bebf6d1f33,Allahulateef Block Industrt,OGSSAU12,10:17:21,POINT (3.5769833333333336 6.741018333333333),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f06,4322,2d6bbc4f-14e3-422c-991a-012d3f335ccb,Factory,OGSIUU09,10:17:21,POINT (4.0863533 6.7623683),Ijebu East,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f05,4323,ca9ac96a-41c5-4d92-a336-1ab82627bff3,Block Industry Tajala,OGSIUU03,10:17:21,POINT (4.0287501 6.8020976),Ijebu East,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f04,4324,fe6392d3-a26f-46c9-a09a-95812b652657,Nigeria Prison Academy Palm Oil Factory Atikori,OGSIUN04,10:17:21,POINT (4.014136666666667 7.013461666666666),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f03,4325,fcd0982a-37d9-44ac-8d15-e587ed07695f,Obiribiri Palm Oil Factory Near Nigeria Prison Academy,OGSIUN04,10:17:21,POINT (4.0128449999999996 7.009495),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f02,4326,9578cbe8-dedf-4537-87d3-99c3ff6dde0b,Jobal Sawmill,OGSIUN10,10:17:21,POINT (3.9667916666666665 6.954163333333334),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f01,4327,14b2cdad-8871-49bf-a8cd-1628ca5c0ccb,Baniks Ventures,OGSIUN10,10:17:21,POINT (3.96855 6.954568333333333),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6f00,4328,b60867bb-25b7-4170-bc34-2a72fc3456b9,Agralind Limited,OGSIUN10,10:17:21,POINT (3.9701183333333336 6.955071666666667),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eff,4329,969f2614-c7aa-41e9-8121-534d05630b67,Tunde Ogunlana Sawmill,OGSIUN01,10:17:21,POINT (3.9369216666666667 6.945121666666667),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6efe,4330,0de02de0-b724-496a-909f-2d614fb28aa3,Ojaoba Block Industry,OGSIUN10,10:17:21,POINT (3.9372133333333332 6.949645),Ijebu North,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6efd,4331,22f3adb9-4cdf-4114-8c7e-ca4f9cdc0320,Alasepeloluwa Block,OGSOBE10,10:17:21,POINT (3.4524316666666666 6.840628333333332),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6efc,4332,c4de9c9e-b845-45ec-95d3-e74ec6821af8,Blood Of Jesus Block,OGSOBE10,10:17:21,POINT (3.4535299999999998 6.839953333333334),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6efb,4333,ac62801b-f754-46b8-85d1-3c25ba860d1d,Balogun Block Industry,OGSOBE10,10:17:21,POINT (3.3792116666666665 6.838934999999999),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6efa,4334,81b0e13d-1d68-476c-9f8c-2bb92c170f98,Makanjuola Block Industry,OGSOBE10,10:17:21,POINT (3.376393333333333 6.8364916666666655),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef9,4335,87c914e0-c4b1-4897-b4b9-6c8bf1bbace9,Temitope Blocks Industries,OGSADO11,10:17:21,POINT (3.176623333333333 6.7174949999999995),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef8,4336,66144880-f095-4d65-813c-10dc73db181e,Prince A O Blocks Industries,OGSADO11,10:17:21,POINT (3.1775500000000005 6.71658),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef7,4337,f22db00b-a86c-4bd9-99d3-eb27289aa951,Marvelous Bakery,OGSADO09,10:17:21,POINT (3.248851666666667 6.73798),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef6,4338,df2b1469-2f62-4dc2-8424-08ea2dd1fe5d,Uncle Tee Bakery,OGSSAU14,10:17:21,POINT (3.5221549999999997 6.784908333333334),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef5,4339,89589266-d595-4f9b-bea4-6444ea5e3c53,Hakohod Block Industry,OGSSAU14,10:17:21,POINT (3.5181666666666658 6.789506666666667),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef4,4340,3dcb3cbc-be0e-4aa1-8d26-5718ab060d75,Ajumobi Blocks,OGSADO05,10:17:21,POINT (3.1003516666666666 6.6504),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef3,4341,c7ed42a4-1a98-4b68-aa56-8f1f5122952b,Sibe Block,OGSADO05,10:17:21,POINT (3.104761666666667 6.654561666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef2,4342,a166932c-57d7-474f-9fa0-a0c5b4da5507,Vebricated Blocks,OGSADO05,10:17:21,POINT (3.1040750000000004 6.656316666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef1,4343,13fd7df4-d3e1-4573-9655-3f3b4c2fcd27,Latike Factory,OGSADO12,10:17:21,POINT (3.080245 6.5703983333333325),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ef0,4344,7cb38de9-f536-42ec-bd10-db74c0bf84fb,Jaak Concrete Blocks,OGSADO12,10:17:21,POINT (3.0815216666666667 6.571841666666668),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eef,4345,212156bf-ec1d-4d17-a31a-a245873bb1a2,Imutum Nylon Factory,OGSADO12,10:17:21,POINT (3.0799650000000005 6.572568333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eee,4346,d2a3e650-cdf7-488b-b9f2-e5bb665d2a48,Oluwaseun Block Industry,OGSADO10,10:17:21,POINT (3.2093333333333334 6.6258300000000006),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eed,4347,467563d5-5ca0-4edd-958f-d1551782b0ed,Afhec Concrete Block Industry,OGSADO10,10:17:21,POINT (3.2094333333333327 6.62519),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eec,4348,f523d54f-279d-4cf3-bdbd-bcd3ddc4cc0b,Block Industry Ojurongbe Busstop,OGSADO10,10:17:21,POINT (3.2120599999999997 6.623525000000001),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eeb,4349,5175d439-a9d7-4fd8-8074-01426387b913,Any Oluwapo Block Industry,OGSADO10,10:17:21,POINT (3.2120833333333336 6.623008333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eea,4350,0b56768e-a64a-4e61-955f-38c6f60a2d69,Samson Agbetoye Block Industry,OGSADO10,10:17:21,POINT (3.2114350000000003 6.622405),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee9,4351,44edc172-6bf9-47b1-a775-ee93c8bcee33,Power Line Block Industry,OGSADO10,10:17:21,POINT (3.2065633333333334 6.6253383333333336),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee8,4352,f63d4ea0-f602-4972-963c-4dfe74ee100b,Ebenco Block Industry,OGSADO10,10:17:21,POINT (3.2063499999999996 6.627211666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee7,4353,9473214b-6d72-4c76-abf6-7cec9146a30c,Kajola Plank Market,OGSADO03,10:17:21,POINT (3.078956666666666 6.513913333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee6,4354,f53c2b81-0013-4bfa-9036-76e5a352fc1c,Unilever Nigeria,OGSADO03,10:17:21,POINT (3.0801783333333335 6.5126833333333325),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee5,4355,6a477e59-27af-41a9-92c5-7d62a327c2a6,Sadofek Block Industry,OGSADO03,10:17:21,POINT (3.0798033333333334 6.511591666666668),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee4,4356,502ff1ca-a48d-4d15-8818-fd1965d073d4,Audor Block Industry,OGSADO03,10:17:21,POINT (3.0797933333333334 6.5120016666666665),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee3,4357,da5124ef-e105-4faa-a586-c66e5938c418,Unilever Ware House,OGSADO03,10:17:21,POINT (3.0776999999999997 6.515806666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee2,4358,14b8e481-b7c6-4617-9b8e-6af59194b007,Supreme Distilleries Limited,OGSADO10,10:17:21,POINT (3.1334733333333333 6.678246666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee1,4359,13987745-ead7-48e4-92fb-44d0ba07c11b,Block Industry 4,OGSADO10,10:17:21,POINT (3.2240550000000003 6.612813333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ee0,4360,8d10c4ca-68df-4092-88c0-00abe0763b62,Baniyass Block Industry,OGSADO10,10:17:21,POINT (3.224146666666667 6.607175000000001),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6edf,4361,00732c1f-44cb-4b8a-8e4f-4375ee886440,Road Side Block Industry,OGSSAU11,10:17:21,POINT (3.6616150000000003 6.743058333333333),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ede,4362,f6073c1d-9078-47dd-adc2-081affad0822,Redem Block Industry,OGSSAU11,10:17:21,POINT (3.585161666666666 6.8065266666666675),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6edd,4363,8bb1ead6-7bf8-4660-818d-d038983af537,Papa Block Industry,OGSSAU11,10:17:21,POINT (3.586971666666667 6.807125),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6edc,4364,d09f917a-c8f3-4ca0-b0c1-49991c902fb3,Opeolu Block Industry,OGSSAU11,10:17:21,POINT (3.587803333333333 6.810064999999999),Shagamu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6edb,4365,72b3afa3-0464-4412-ac9b-12f042d95e7b,M D Block Industry,OGSADO10,10:17:21,POINT (3.2068166666666666 6.634751666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eda,4366,7e1dda69-2e03-4397-acbc-48eab6e3203e,Moral Global Block Industry,OGSADO05,10:17:21,POINT (3.099601666666666 6.664913333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed9,4367,2234587c-cfb7-48f1-a985-28d581c5e2d4,Otito Loju Nig Enterprises,OGSOBE08,10:17:21,POINT (3.36214 7.036923333333334),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed8,4368,e68f82ae-bddb-48da-9eee-78b45b84d2bd,King Majek Block Industry,OGSADO10,10:17:21,POINT (3.1347716666666665 6.642953333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed7,4369,8b3a7f0b-e500-492f-bd6d-66f361f23367,Red Oil Production Company,OGSOBE08,10:17:21,POINT (3.369933333333334 7.045685),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed6,4370,9c3eaab7-3d0d-4e3c-98db-f20c99068572,Peoples Choice,OGSADO14,10:17:21,POINT (3.212256666666667 6.685058333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed5,4371,a46e02e7-f27d-41d5-bb0a-8a6297758fe6,Unilever Industry,OGSADO03,10:17:21,POINT (3.077816666666666 6.515604999999999),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed4,4372,5a7bed6c-89c4-48a0-8a31-7ef3197e15fd,Nestle Nig Plc,OGSADO03,10:17:21,POINT (3.0915000000000004 6.506105000000001),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed3,4373,319027e2-f5c6-4e0e-8629-b622eb9e065a,Taion Block Industry,OGSADO03,10:17:21,POINT (3.077735 6.518606666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed2,4374,8a962dc5-08aa-4edb-9147-91a4eac76376,Shell Nigeria Gas Limited,OGSADO03,10:17:21,POINT (3.0776266666666667 6.519076666666666),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed1,4375,0fe0a8cb-e3cf-4f90-924f-cc0eb0a53241,Ola Blocks Ind Lmt,OGSADO07,10:17:21,POINT (3.0303366666666665 6.597341666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ed0,4376,9901bc6b-15f9-4af6-a623-9a15a606685a,Block Industry Lmt,OGSADO05,10:17:21,POINT (3.079976666666667 6.662633333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ecf,4377,6aad2545-10dc-481d-8f0f-f63d934deadc,Alhaji Ologede Block Industry,OGSOBE04,10:17:21,POINT (3.484213333333333 7.059121666666666),Obafemi Owode,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ece,4378,063cc4c5-b5d8-4d6e-beb3-78a0ad070fd4,Obj Obasanjo Block Industry,OGSADO12,10:17:21,POINT (3.0618016666666668 6.604524999999999),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ecd,4379,b8c2dc41-2a69-4574-9a21-b106cb00cd1a,No Name,OGSADO12,10:17:21,POINT (3.06487 6.609705000000001),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ecc,4380,e50b2425-6a99-417a-9f33-39620f85dcca,Block Industry,OGSADO12,10:17:21,POINT (3.065491666666667 6.609818333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ecb,4381,92cd972c-5655-4e57-b1d3-747fc1b65d31,Block Industry With No Name,OGSADO12,10:17:21,POINT (3.0598549999999998 6.607706666666667),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eca,4382,30a3cc37-85b2-42b1-af3e-66935e1ea7f5,Osmaariyo Block Industry,OGSADO12,10:17:21,POINT (3.057398333333333 6.6073666666666675),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec9,4383,d52f95c8-11b8-42a8-8c56-a106c5dcda63,Gods Love Block,OGSADO12,10:17:21,POINT (3.056546666666667 6.6077933333333325),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec8,4384,f69d86de-e7fc-40cc-8f34-7a40a9595a02,Ibukun Oluwa Block Industry,OGSADO12,10:17:21,POINT (3.064135 6.592813333333334),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec7,4385,2ff61ac2-2fa8-485c-8ca4-9825a3303d4f,Shy Block Industry,OGSOGU04,10:17:21,POINT (3.8610515 6.6907798),Odogbolu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec6,4386,2a3cc64e-9c60-4a87-98b9-69e0dbf46a4b,Ayok Block Industry,OGSOGU04,10:17:21,POINT (3.8676827 6.715382),Odogbolu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec5,4387,036e4e91-e9ee-429a-a339-248a5de7e42c,Segunlagbe Palm Processing,OGSOGU07,10:17:21,POINT (3.84695 6.880406666666666),Odogbolu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec4,4388,1b6b1e3c-1d6c-4724-abf4-3ad6f434a0e1,Petrolex,OGSOGU02,10:17:21,POINT (3.7988416666666667 6.689094999999999),Odogbolu,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec3,4389,1877b375-ba8c-4c37-929f-3e1acf159c1e,Ifelodun Blank And Building Industry,OGSADO06,10:17:21,POINT (3.1880200000000003 6.561163333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec2,4390,e4e67bf5-411c-42bb-88c6-844e87e4539b,Igbalani Olaleye Block,OGSADO06,10:17:21,POINT (3.187596666666667 6.561398333333333),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec1,4391,1b6a421d-6ebe-4b76-98c6-7e9808ed5b78,Olorunwa Block Industry,OGSADO06,10:17:21,POINT (3.1950286 6.5556998),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ec0,4392,0ab68a2c-8192-42b2-9599-7128f6285f55,Ors Block Industry,OGSODA03,10:17:21,POINT (3.7058966666666664 7.434545000000001),Odeda,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ebf,4393,9d55ad11-041c-4773-adc7-ee8d657f4bbd,Oluwalogbon Block Industry,OGSADO05,10:17:21,POINT (3.0862016666666667 6.6417649999999995),Ado Odo/Ota,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ebe,4394,034a3622-a5d4-4ee6-8f92-21c5ee7d5a49,Any Oluwa Block Industry,OGSIFO09,10:17:21,POINT (3.3107733333333336 6.727588333333333),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ebd,4395,7df3ee0a-3cba-4d24-a6f5-e0d74f5c7a76,Ola Obi Blocks Industry,OGSIFO09,10:17:21,POINT (3.3104516666666663 6.726306666666666),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ebc,4396,e18b268e-1d48-4552-97cd-a6dd7a636c88,Bintinlaye Block Industry,OGSIFO09,10:17:21,POINT (3.3097283333333336 6.7246999999999995),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6ebb,4397,3f9fabb0-2f01-42d5-b242-05a7453cde01,Oyeolorun Blocks Industry,OGSIFO09,10:17:21,POINT (3.3253136 6.7313112),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eba,4398,d8302f81-014d-4128-8411-0ee6504c65b8,Olaoye Solid Block Industry,OGSIFO09,10:17:21,POINT (3.331725 6.736256666666666),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eb9,4399,1fb902ed-937d-414e-9dc5-a29a32f2d0ee,Awopoju Block Industry,OGSIFO09,10:17:21,POINT (3.3342316666666667 6.737378333333334),Ifo,OG,Ogun
sv_factory_sites.fid-4f319755_16f104f4870_-6eb8,4400,f1e6ff52-0d90-4fec-be59-20f89739e1a8,Mr D Block Industry,OGSIFO09,10:17:21,POINT (3.3105116666666667 6.731838333333333),Ifo,OG,Ogun
